Competition_id,Date_id,Match_id,Round,Stage,Coordinates x,Coordinates y,Event,Event-Game,Event-player,Id_played,Hero,Team,Time
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,54.39%,82.10%,Death gold-lane,Death,gold-lane,Medzz,Moskov,ONIC Prodigy,11:04
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,53.02%,76.30%,Death Roamer-lane,Death,Roamer-lane,Magma,Chou,Alter Ego X,11:08
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,52.72%,73.77%,Kill Exp-lane,Kill,Exp-lane,Rezzz,Arlott,ONIC Prodigy,11:08
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,35.02%,32.30%,Death Roamer-lane,Death,Roamer-lane,Magma,Chou,Alter Ego X,12:13
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,35.72%,34.30%,Kill Roamer-lane,Kill,Roamer-lane,SamueL,Minotaur,ONIC Prodigy,12:13
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,35.69%,39.97%,Death Jungler-line,Death,Jungler-line,Tazz,Roger,Alter Ego X,12:23
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,33.72%,40.77%,Kill Jungler-line,Kill,Jungler-line,Bouy,Julian,ONIC Prodigy,12:23
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,22.02%,74.90%,Death Exp-lane,Death,Exp-lane,Fawndeer,Terizla,Alter Ego X,14:01
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,21.39%,75.77%,Kill Mid-lane,Kill,Mid-lane,Killua,Vexana,ONIC Prodigy,14:01
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,18.02%,81.90%,Death gold-lane,Death,gold-lane,Arfy,Chang'e,Alter Ego X,14:26
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,14.39%,82.37%,Kill Mid-lane,Kill,Mid-lane,Killua,Vexana,ONIC Prodigy,14:26
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,19.69%,92.30%,Death Roamer-lane,Death,Roamer-lane,Magma,Chou,Alter Ego X,14:31
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,1,Group Stage,19.39%,93.17%,Kill Exp-lane,Kill,Exp-lane,Rezzz,Arlott,ONIC Prodigy,14:31
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,37.69%,10.70%,Kill Jungler-line,Kill,Jungler-line,Bouy,Hayabusa,ONIC Prodigy,1:21
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,37.72%,11.63%,Death Jungler-line,Death,Jungler-line,Tazz,Nolan,Alter Ego X,1:21
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,63.35%,67.57%,Kill Jungler-line,Kill,Jungler-line,Bouy,Hayabusa,ONIC Prodigy,2:35
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,62.72%,67.57%,Death Exp-lane,Death,Exp-lane,Fawndeer,Tigreal,Alter Ego X,2:35
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,65.02%,66.77%,Death Exp-lane,Death,Exp-lane,Rezzz,Edith,ONIC Prodigy,2:36
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,65.05%,66.43%,Kill Jungler-line,Kill,Jungler-line,Tazz,Nolan,Alter Ego X,2:36
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,70.02%,30.70%,Kill Jungler-line,Kill,Jungler-line,Bouy,Hayabusa,ONIC Prodigy,4:29
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,70.72%,32.37%,Death Mid-lane,Death,Mid-lane,Celiboy,Valentina,Alter Ego X,4:29
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,37.69%,29.70%,Kill Exp-lane,Kill,Exp-lane,Rezzz,Edith,ONIC Prodigy,4:50
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,37.05%,32.57%,Death Roamer-lane,Death,Roamer-lane,Magma,Kaja,Alter Ego X,4:50
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,37.69%,33.23%,Death Exp-lane,Death,Exp-lane,Rezzz,Edith,ONIC Prodigy,4:52
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,35.39%,33.90%,Kill Jungler-line,Kill,Jungler-line,Tazz,Nolan,Alter Ego X,4:52
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,38.02%,24.90%,Kill gold-lane,Kill,gold-lane,Medzz,Harith,ONIC Prodigy,4:59
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,37.72%,25.97%,Death Exp-lane,Death,Exp-lane,Fawndeer,Tigreal,Alter Ego X,4:59
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,37.35%,41.70%,Kill Exp-lane,Kill,Exp-lane,Rezzz,Edith,ONIC Prodigy,6:11
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,37.05%,40.70%,Death Roamer-lane,Death,Roamer-lane,Magma,Kaja,Alter Ego X,6:11
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,56.69%,44.97%,Kill Mid-lane,Kill,Mid-lane,Killua,Aurora,ONIC Prodigy,6:27
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,55.39%,43.90%,Death Exp-lane,Death,Exp-lane,Fawndeer,Tigreal,Alter Ego X,6:27
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,63.02%,39.23%,Kill Jungler-line,Kill,Jungler-line,Bouy,Hayabusa,ONIC Prodigy,6:31
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,64.39%,38.43%,Death gold-lane,Death,gold-lane,Arfy,Karrie,Alter Ego X,6:31
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,65.35%,31.37%,Kill Mid-lane,Kill,Mid-lane,Killua,Aurora,ONIC Prodigy,6:32
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,62.72%,32.77%,Death Mid-lane,Death,Mid-lane,Celiboy,Valentina,Alter Ego X,6:32
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,76.02%,23.37%,Kill Jungler-line,Kill,Jungler-line,Bouy,Hayabusa,ONIC Prodigy,7:22
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,77.05%,22.30%,Death Mid-lane,Death,Mid-lane,Celiboy,Valentina,Alter Ego X,7:22
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,81.02%,43.57%,Death Exp-lane,Death,Exp-lane,Rezzz,Edith,ONIC Prodigy,7:26
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,80.39%,43.30%,Kill Jungler-line,Kill,Jungler-line,Tazz,Nolan,Alter Ego X,7:26
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,19.69%,3.70%,Kill gold-lane,Kill,gold-lane,Medzz,Harith,ONIC Prodigy,8:29
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,19.05%,4.30%,Death Exp-lane,Death,Exp-lane,Fawndeer,Tigreal,Alter Ego X,8:29
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,55.35%,12.03%,Death Exp-lane,Death,Exp-lane,Rezzz,Edith,ONIC Prodigy,9:07
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,54.39%,10.97%,Kill gold-lane,Kill,gold-lane,Arfy,Karrie,Alter Ego X,9:07
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,42.69%,33.23%,Death gold-lane,Death,gold-lane,Medzz,Harith,ONIC Prodigy,10:06
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,41.05%,33.63%,Kill Jungler-line,Kill,Jungler-line,Tazz,Nolan,Alter Ego X,10:06
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,35.35%,33.57%,Kill Exp-lane,Kill,Exp-lane,Rezzz,Edith,ONIC Prodigy,10:07
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,37.39%,31.57%,Death Exp-lane,Death,Exp-lane,Fawndeer,Tigreal,Alter Ego X,10:07
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,38.69%,28.70%,Death Mid-lane,Death,Mid-lane,Killua,Aurora,ONIC Prodigy,10:09
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,35.72%,27.90%,Kill gold-lane,Kill,gold-lane,Arfy,Karrie,Alter Ego X,10:09
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,38.69%,33.57%,Kill Jungler-line,Kill,Jungler-line,Bouy,Hayabusa,ONIC Prodigy,10:10
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,41.05%,31.10%,Death Roamer-lane,Death,Roamer-lane,Magma,Kaja,Alter Ego X,10:10
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,38.02%,33.10%,Death Exp-lane,Death,Exp-lane,Rezzz,Edith,ONIC Prodigy,10:12
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,39.39%,28.37%,Kill gold-lane,Kill,gold-lane,Arfy,Karrie,Alter Ego X,10:12
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,34.02%,31.70%,Death Roamer-lane,Death,Roamer-lane,SamueL,Chou,ONIC Prodigy,10:14
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,42.39%,29.77%,Kill gold-lane,Kill,gold-lane,Arfy,Karrie,Alter Ego X,10:14
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,3.69%,42.10%,Death gold-lane,Death,gold-lane,Medzz,Harith,ONIC Prodigy,11:06
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,5.05%,43.10%,Kill Exp-lane,Kill,Exp-lane,Fawndeer,Tigreal,Alter Ego X,11:06
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,5.02%,44.37%,Death Roamer-lane,Death,Roamer-lane,SamueL,Chou,ONIC Prodigy,11:09
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,1.72%,40.70%,Kill gold-lane,Kill,gold-lane,Arfy,Karrie,Alter Ego X,11:09
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,31.69%,57.90%,Kill Mid-lane,Kill,Mid-lane,Killua,Aurora,ONIC Prodigy,12:37
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,33.72%,60.70%,Death Exp-lane,Death,Exp-lane,Fawndeer,Tigreal,Alter Ego X,12:37
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,40.69%,62.70%,Death Exp-lane,Death,Exp-lane,Rezzz,Edith,ONIC Prodigy,12:38
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,42.39%,60.43%,Kill gold-lane,Kill,gold-lane,Arfy,Karrie,Alter Ego X,12:38
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,39.69%,59.77%,Kill gold-lane,Kill,gold-lane,Medzz,Harith,ONIC Prodigy,12:39
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,42.39%,56.90%,Death Mid-lane,Death,Mid-lane,Celiboy,Valentina,Alter Ego X,12:39
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,49.69%,68.90%,Kill Mid-lane,Kill,Mid-lane,Killua,Aurora,ONIC Prodigy,12:43
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,49.39%,69.23%,Death gold-lane,Death,gold-lane,Arfy,Karrie,Alter Ego X,12:43
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,38.69%,30.70%,Kill gold-lane,Kill,gold-lane,Medzz,Harith,ONIC Prodigy,13:29
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,40.72%,29.23%,Death Roamer-lane,Death,Roamer-lane,Magma,Kaja,Alter Ego X,13:29
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,43.02%,24.30%,Kill gold-lane,Kill,gold-lane,Medzz,Harith,ONIC Prodigy,13:34
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,42.39%,25.90%,Death Exp-lane,Death,Exp-lane,Fawndeer,Tigreal,Alter Ego X,13:34
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,47.02%,18.70%,Kill Jungler-line,Kill,Jungler-line,Bouy,Hayabusa,ONIC Prodigy,13:38
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,48.72%,16.10%,Death gold-lane,Death,gold-lane,Arfy,Karrie,Alter Ego X,13:38
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,47.02%,21.70%,Death Mid-lane,Death,Mid-lane,Killua,Aurora,ONIC Prodigy,13:42
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,46.39%,18.97%,Kill Jungler-line,Kill,Jungler-line,Tazz,Nolan,Alter Ego X,13:42
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,69.02%,45.70%,Kill gold-lane,Kill,gold-lane,Medzz,Harith,ONIC Prodigy,14:25
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,67.39%,46.43%,Death Jungler-line,Death,Jungler-line,Tazz,Nolan,Alter Ego X,14:25
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,59.35%,54.70%,Kill Jungler-line,Kill,Jungler-line,Bouy,Hayabusa,ONIC Prodigy,16:49
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,63.72%,53.10%,Death Exp-lane,Death,Exp-lane,Fawndeer,Tigreal,Alter Ego X,16:49
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,57.02%,53.77%,Kill Mid-lane,Kill,Mid-lane,Killua,Aurora,ONIC Prodigy,16:51
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,56.72%,54.10%,Death Roamer-lane,Death,Roamer-lane,Magma,Kaja,Alter Ego X,16:51
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,61.02%,13.37%,Death Roamer-lane,Death,Roamer-lane,SamueL,Chou,ONIC Prodigy,19:06
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,59.72%,12.77%,Kill gold-lane,Kill,gold-lane,Arfy,Karrie,Alter Ego X,19:06
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,62.69%,11.77%,Kill gold-lane,Kill,gold-lane,Medzz,Harith,ONIC Prodigy,19:13
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,73.02%,17.77%,Kill Jungler-line,Kill,Jungler-line,Bouy,Hayabusa,ONIC Prodigy,19:13
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,63.05%,11.77%,Death Exp-lane,Death,Exp-lane,Fawndeer,Tigreal,Alter Ego X,19:13
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,72.72%,17.10%,Death Roamer-lane,Death,Roamer-lane,Magma,Kaja,Alter Ego X,19:13
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,75.35%,6.70%,Kill Jungler-line,Kill,Jungler-line,Bouy,Hayabusa,ONIC Prodigy,19:21
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,74.39%,7.37%,Death Mid-lane,Death,Mid-lane,Celiboy,Valentina,Alter Ego X,19:21
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,82.69%,12.57%,Kill gold-lane,Kill,gold-lane,Medzz,Harith,ONIC Prodigy,19:54
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,83.39%,12.97%,Death Roamer-lane,Death,Roamer-lane,Magma,Kaja,Alter Ego X,19:54
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,85.35%,16.57%,Kill gold-lane,Kill,gold-lane,Medzz,Harith,ONIC Prodigy,19:55
MDL_mid2024,8/5/2024,mdl_gr1d1_m3,2,Group Stage,88.39%,15.90%,Death Jungler-line,Death,Jungler-line,Tazz,Nolan,Alter Ego X,19:55
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,72.02%,61.70%,Kill Mid-lane,Kill,Mid-lane,Speechless,Zhask,Pendekar Esports,2:55
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,71.72%,61.10%,Death Jungler-line,Death,Jungler-line,Vival,Roger,Team Vitality,2:55
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,71.02%,63.70%,Kill Mid-lane,Kill,Mid-lane,Speechless,Zhask,Pendekar Esports,2:57
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,71.72%,63.77%,Death Roamer-lane,Death,Roamer-lane,Vivian,Minotaur,Team Vitality,2:57
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,47.02%,43.10%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Julian,Pendekar Esports,4:38
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,47.72%,42.30%,Death Roamer-lane,Death,Roamer-lane,Vivian,Minotaur,Team Vitality,4:38
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,60.69%,40.70%,Kill Mid-lane,Kill,Mid-lane,Speechless,Zhask,Pendekar Esports,4:46
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,60.39%,42.37%,Death Mid-lane,Death,Mid-lane,Cinny,Faramis,Team Vitality,4:46
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,26.69%,6.37%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Julian,Pendekar Esports,5:23
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,28.39%,3.97%,Death Roamer-lane,Death,Roamer-lane,Vivian,Minotaur,Team Vitality,5:23
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,29.02%,7.37%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Julian,Pendekar Esports,5:25
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,27.72%,5.63%,Death gold-lane,Death,gold-lane,Chell,Karrie,Team Vitality,5:25
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,75.69%,64.10%,Kill gold-lane,Kill,gold-lane,Bottle,Moskov,Pendekar Esports,6:25
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,75.39%,64.10%,Death Exp-lane,Death,Exp-lane,Fumi,Terizla,Team Vitality,6:25
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,61.35%,34.10%,Kill Mid-lane,Kill,Mid-lane,Speechless,Zhask,Pendekar Esports,6:51
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,63.39%,34.43%,Death Jungler-line,Death,Jungler-line,Vival,Roger,Team Vitality,6:51
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,76.02%,35.10%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Julian,Pendekar Esports,6:59
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,77.05%,34.77%,Death Mid-lane,Death,Mid-lane,Cinny,Faramis,Team Vitality,6:59
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,59.35%,2.77%,Kill Exp-lane,Kill,Exp-lane,JayySkie,Cici,Pendekar Esports,7:46
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,58.72%,2.77%,Death Exp-lane,Death,Exp-lane,Fumi,Terizla,Team Vitality,7:46
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,68.69%,33.37%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Julian,Pendekar Esports,10:40
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,69.72%,32.03%,Death Jungler-line,Death,Jungler-line,Vival,Roger,Team Vitality,10:40
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,69.69%,31.30%,Death Roamer-lane,Death,Roamer-lane,Druu,Chou,Pendekar Esports,10:41
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,66.39%,31.57%,Kill Roamer-lane,Kill,Roamer-lane,Vivian,Minotaur,Team Vitality,10:41
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,72.69%,38.37%,Death Jungler-line,Death,Jungler-line,Vlosee,Julian,Pendekar Esports,10:44
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,73.72%,38.70%,Kill gold-lane,Kill,gold-lane,Chell,Karrie,Team Vitality,10:44
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,69.02%,48.03%,Death gold-lane,Death,gold-lane,Bottle,Moskov,Pendekar Esports,10:55
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,70.39%,46.03%,Kill Exp-lane,Kill,Exp-lane,Fumi,Terizla,Team Vitality,10:55
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,85.02%,21.70%,Death Roamer-lane,Death,Roamer-lane,Druu,Chou,Pendekar Esports,14:25
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,85.05%,22.37%,Kill Mid-lane,Kill,Mid-lane,Cinny,Faramis,Team Vitality,14:25
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,76.02%,14.03%,Kill Mid-lane,Kill,Mid-lane,Speechless,Zhask,Pendekar Esports,14:31
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,76.39%,15.97%,Death Jungler-line,Death,Jungler-line,Vival,Roger,Team Vitality,14:31
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,76.69%,12.03%,Kill Exp-lane,Kill,Exp-lane,JayySkie,Cici,Pendekar Esports,16:24
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,74.39%,15.37%,Death Exp-lane,Death,Exp-lane,Fumi,Terizla,Team Vitality,16:24
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,79.69%,14.70%,Kill Mid-lane,Kill,Mid-lane,Speechless,Zhask,Pendekar Esports,16:28
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,81.35%,9.30%,Death Roamer-lane,Death,Roamer-lane,Druu,Chou,Pendekar Esports,16:28
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,77.39%,9.97%,Death Roamer-lane,Death,Roamer-lane,Vivian,Minotaur,Team Vitality,16:28
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,79.39%,10.30%,Kill Jungler-line,Kill,Jungler-line,Vival,Roger,Team Vitality,16:28
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,84.02%,17.63%,Kill gold-lane,Kill,gold-lane,Bottle,Moskov,Pendekar Esports,16:30
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,85.05%,19.30%,Death Mid-lane,Death,Mid-lane,Cinny,Faramis,Team Vitality,16:30
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,82.02%,14.97%,Kill gold-lane,Kill,gold-lane,Bottle,Moskov,Pendekar Esports,16:32
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,83.05%,14.30%,Death Jungler-line,Death,Jungler-line,Vival,Roger,Team Vitality,16:32
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,93.69%,9.97%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Julian,Pendekar Esports,16:34
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,1,Group Stage,91.39%,6.30%,Death gold-lane,Death,gold-lane,Chell,Karrie,Team Vitality,16:34
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,57.69%,61.37%,Death Jungler-line,Death,Jungler-line,Vival,Julian,Team Vitality,10:57
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,60.39%,60.37%,Kill Mid-lane,Kill,Mid-lane,Speechless,Aurora,Pendekar Esports,10:57
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,47.02%,55.70%,Death Mid-lane,Death,Mid-lane,Cinny,Zhuxin,Team Vitality,11:29
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,46.39%,56.77%,Kill Mid-lane,Kill,Mid-lane,Speechless,Aurora,Pendekar Esports,11:29
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,75.69%,86.70%,Kill Jungler-line,Kill,Jungler-line,Vival,Julian,Team Vitality,11:56
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,72.72%,87.70%,Death Exp-lane,Death,Exp-lane,JayySkie,Lapu-Lapu,Pendekar Esports,11:56
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,18.69%,5.70%,Kill Mid-lane,Kill,Mid-lane,Cinny,Zhuxin,Team Vitality,12:33
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,17.72%,4.37%,Death Roamer-lane,Death,Roamer-lane,Druu,Ruby,Pendekar Esports,12:35
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,39.69%,55.70%,Death Jungler-line,Death,Jungler-line,Vival,Julian,Team Vitality,13:01
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,40.39%,55.37%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Hayabusa,Pendekar Esports,13:01
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,9.69%,22.03%,Death gold-lane,Death,gold-lane,Chell,Ixia,Team Vitality,13:21
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,11.05%,22.03%,Kill gold-lane,Kill,gold-lane,Bottle,Claude,Pendekar Esports,13:21
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,11.02%,24.90%,Death Roamer-lane,Death,Roamer-lane,Vivian,Khufra,Team Vitality,13:24
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,46.69%,91.90%,Death Roamer-lane,Death,Roamer-lane,Vivian,Khufra,Team Vitality,13:24
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,12.72%,22.37%,Kill Mid-lane,Kill,Mid-lane,Speechless,Aurora,Pendekar Esports,13:24
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,37.02%,58.03%,Death Mid-lane,Death,Mid-lane,Cinny,Zhuxin,Team Vitality,14:21
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,36.72%,60.03%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Hayabusa,Pendekar Esports,14:21
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,71.69%,91.70%,Death Exp-lane,Death,Exp-lane,Fumi,Hylos,Team Vitality,14:23
